,id,created_at,text,company,textblob_polarity,textblob_sentiment,vader_polarity,vader_sentiment
1513,1252516001075339264,2020-04-21 08:34:19+00:00,hsbcs climate crime bank channelled investment coal company asia thus support company plan build additional mw coalfired capacity,HSBC,0.0,Neutral,"{'neg': 0.158, 'neu': 0.721, 'pos': 0.122, 'compound': -0.2023}",Negative
1514,1251147990523187200,2020-04-17 13:58:20+00:00,inside soil lab happens soil collected citizen scientist thanks great way show support research climateproof city partnership amp citizenscientist,HSBC,0.5,Positive,"{'neg': 0.0, 'neu': 0.623, 'pos': 0.377, 'compound': 0.8658}",Positive
1515,1251077863689904138,2020-04-17 09:19:41+00:00,cheer long hold time moment right current climate,HSBC,0.07857142857142857,Positive,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",Positive
1516,1250823003572748288,2020-04-16 16:26:57+00:00,chat wont connect get green bar top screen say connecting im trying pay money credit card app keep telling reference incorrect,HSBC,0.15,Positive,"{'neg': 0.059, 'neu': 0.756, 'pos': 0.185, 'compound': 0.4588}",Positive
1517,1250722242431987718,2020-04-16 09:46:34+00:00,wanted climate gangster buckle short ride worst climate crime divest coal climatechange climatecrisis fossilbanksnothanks fossilfuels coalexit divest,HSBC,-0.5,Negative,"{'neg': 0.336, 'neu': 0.664, 'pos': 0.0, 'compound': -0.8225}",Negative
1518,1250718129300389890,2020-04-16 09:30:13+00:00,particular reason staff hayes branch asking customer full banking security detail bit paper surely even climate major breach,HSBC,0.26979166666666665,Positive,"{'neg': 0.0, 'neu': 0.751, 'pos': 0.249, 'compound': 0.6486}",Positive
1519,1250080278028201984,2020-04-14 15:15:38+00:00,current climate health research vital may support research joining north west london health research register improve healthcare treatment others today take minute click,HSBC,0.05,Positive,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.7783}",Positive
1520,1249707736725704706,2020-04-13 14:35:17+00:00,perhaps look mirror ponder understand mechanic subject getting irrationally vexed sustainable economy need sustainable bank nothing selfish lifestyle work hard donate pax tax,HSBC,-0.3194444444444444,Negative,"{'neg': 0.151, 'neu': 0.753, 'pos': 0.096, 'compound': -0.1144}",Negative
1521,1247785400610869248,2020-04-08 07:16:36+00:00,blockchain delivers x efficiency gain green bond pathway scale green finance,HSBC,-0.2,Negative,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.7096}",Positive
1522,1247490246759124993,2020-04-07 11:43:46+00:00,pls help sponsor u time funding sponsor sponsorship socialenterprise donation,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}",Positive
1523,1246711032174784512,2020-04-05 08:07:27+00:00,ironic hat destroy habitat yet seek house people shameonyou hsbc want support sustainable empathetic ethical world ditch fossil fool try,HSBC,0.06666666666666667,Positive,"{'neg': 0.256, 'neu': 0.421, 'pos': 0.324, 'compound': 0.2732}",Positive
1524,1246710871587520513,2020-04-05 08:06:49+00:00,shameonyou hsbc want support sustainable empathetic ethical world ditch fossil fool try,HSBC,0.2,Positive,"{'neg': 0.146, 'neu': 0.352, 'pos': 0.503, 'compound': 0.7269}",Positive
1525,1246710768990654464,2020-04-05 08:06:24+00:00,shameonyou hsbc want support sustainable empathetic ethical world ditch fossil fool try,HSBC,0.2,Positive,"{'neg': 0.146, 'neu': 0.352, 'pos': 0.503, 'compound': 0.7269}",Positive
1526,1246066615516618753,2020-04-03 13:26:46+00:00,climate fossilfuel youre assisting destruction planet since tn invested fossil fuel uk energy fossil fuel want part taking part earthdayswtich,HSBC,0.0,Neutral,"{'neg': 0.154, 'neu': 0.705, 'pos': 0.141, 'compound': -0.3182}",Negative
1527,1244582795176968192,2020-03-30 11:10:36+00:00,hey please could look replicating option available online deposit cheque via app ideal queue wait post current climate coronapocalypse stayathome,HSBC,0.43333333333333335,Positive,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6908}",Positive
1528,1243459794121433090,2020-03-27 08:48:11+00:00,little calculator type secure key im person access online banking laptop used thanks swift reply especially current climate,HSBC,0.0825,Positive,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.7037}",Positive
1529,1243197853088047104,2020-03-26 15:27:20+00:00,thanks hsbc compassion letter post today say reducing overdraft help pay bill current climate called apparently computer decided,HSBC,0.08333333333333333,Positive,"{'neg': 0.058, 'neu': 0.583, 'pos': 0.358, 'compound': 0.802}",Positive
1530,1243160283570417664,2020-03-26 12:58:03+00:00,pretty appauled parent appointment hsbc lewisham move money house completion next week cancelled told come queue right current climate,HSBC,0.13392857142857142,Positive,"{'neg': 0.09, 'neu': 0.766, 'pos': 0.144, 'compound': 0.296}",Positive
1531,1242455491692965889,2020-03-24 14:17:27+00:00,even hsbc know score green,HSBC,-0.2,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1532,1242400041651888129,2020-03-24 10:37:07+00:00,power attorney representative access team email address use submit form correspondence acting vulnerable client post isnt efficient sustainable thanks,HSBC,-0.09999999999999999,Negative,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.6846}",Negative
1533,1242375508844740608,2020-03-24 08:59:38+00:00,hold min understand current climate mean difficult need urgent help account cant via self service pls get touch,HSBC,-0.2708333333333333,Negative,"{'neg': 0.112, 'neu': 0.628, 'pos': 0.26, 'compound': 0.3182}",Positive
1534,1242200725494562817,2020-03-23 21:25:06+00:00,hi given current economic climate pausing overdraft fee thanks corviduk hsbc overdraftfees,HSBC,0.13333333333333333,Positive,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",Positive
1535,1241138814422310916,2020-03-20 23:05:27+00:00,hi secure key doesnt seem powering online tried holding green button second advised joy,HSBC,0.2,Positive,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.7351}",Positive
1536,1241028114928599040,2020-03-20 15:45:34+00:00,apart obvious pretence green environmental climate destruction caused ignoring inevitable outcome investment lost due fossilfuels becoming strandedassets financially irresponsible bank,HSBC,0.020833333333333332,Positive,"{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.891}",Negative
1537,1240993365862289413,2020-03-20 13:27:29+00:00,police car light directly responsible climate breakdown indigenous right violation police car light,HSBC,0.32142857142857145,Positive,"{'neg': 0.194, 'neu': 0.667, 'pos': 0.139, 'compound': -0.2263}",Negative
1538,1240970818609385474,2020-03-20 11:57:53+00:00,applied open account received letter saying need go bank id current climate socially isolating way email id,HSBC,0.011111111111111112,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1539,1240745103708295169,2020-03-19 21:00:59+00:00,spot raising overdraft charge already punitive obscene current climate ruinous cancel,HSBC,0.0,Neutral,"{'neg': 0.646, 'neu': 0.354, 'pos': 0.0, 'compound': -0.9153}",Negative
1540,1240269969092419584,2020-03-18 13:32:58+00:00,still funding company responsible fossil fuel expansion climate crisis,HSBC,0.2,Positive,"{'neg': 0.306, 'neu': 0.522, 'pos': 0.172, 'compound': -0.4215}",Negative
1541,1240235649279700992,2020-03-18 11:16:35+00:00,lest forget climate emergency check banking climate change report dirty dozen bank still funding petrochemical including,HSBC,-0.6,Negative,"{'neg': 0.363, 'neu': 0.637, 'pos': 0.0, 'compound': -0.7506}",Negative
1542,1238519804891484160,2020-03-13 17:38:26+00:00,appalling service advance customer account reset put code sent didnt accept amp told suspended amp need go branchreally clever considering current health climate amp wife underlying health issue face symbol mouth,HSBC,-0.06111111111111111,Negative,"{'neg': 0.206, 'neu': 0.715, 'pos': 0.079, 'compound': -0.5837}",Negative
1543,1237659545633259520,2020-03-11 08:40:04+00:00,british hedge fund billionaire chris hohn launch campaign persuade central bank starve coal plant around globe showing america finance actonclimate,HSBC,0.0,Neutral,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}",Negative
1544,1235238649110958080,2020-03-04 16:20:18+00:00,transition low carbon economy various risk next talk therefore climate risk disclosure expert natalya tueva edward hogg dr matthew mccarten,HSBC,0.0,Neutral,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.6486}",Negative
1545,1235132841811468288,2020-03-04 09:19:51+00:00,great turnout bikelife report launch matt easter outline importance cycling part climate challenge region climatecrisis,HSBC,0.8,Positive,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.7845}",Positive
1546,1234474925706170369,2020-03-02 13:45:32+00:00,join u pm wednesday building theatre climate risk disclosure implication amp climateservices asset owner hear u climate data gi greenfinance,HSBC,0.0,Neutral,"{'neg': 0.088, 'neu': 0.714, 'pos': 0.197, 'compound': 0.3818}",Positive
1547,1234440139889205249,2020-03-02 11:27:18+00:00,feck supposed green save paper id check require posted bill statement switched online statement cant apply certain thing without current posted one fix broken system,HSBC,-0.09642857142857145,Negative,"{'neg': 0.163, 'neu': 0.731, 'pos': 0.106, 'compound': -0.1813}",Negative
1548,1233730482682126336,2020-02-29 12:27:23+00:00,positive step well done people living country already seriously affected climate emergency driven fossil fuel business fund say really helping need mitigating reputational damage,HSBC,0.03131313131313132,Positive,"{'neg': 0.265, 'neu': 0.496, 'pos': 0.239, 'compound': 0.024}",Neutral
1549,1233454199217836032,2020-02-28 18:09:32+00:00,part topic money money money blwyddyn researching different banking advert created storyboards used green screen record idea curriculumforwales,HSBC,-0.1,Negative,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.25}",Positive
1550,1233075620873166848,2020-02-27 17:05:12+00:00,huge thanks volunteer braving cold rain help clear garden csr volunteering,HSBC,0.025000000000000033,Positive,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.8591}",Positive
1551,1233036728732135424,2020-02-27 14:30:39+00:00,join u march need know climate risk disclosure expert natalya tueva edward hogg dr matthew mccarten,HSBC,0.0,Neutral,"{'neg': 0.115, 'neu': 0.765, 'pos': 0.12, 'compound': 0.0258}",Neutral
1552,1232580730582163468,2020-02-26 08:18:41+00:00,even important government ban fossil fuel investment climate genocidal bank,HSBC,0.4,Positive,"{'neg': 0.269, 'neu': 0.597, 'pos': 0.134, 'compound': -0.4215}",Negative
1553,1230806677416480768,2020-02-21 10:49:13+00:00,interesting stats navigator report gta third uk company think play significant role delivering un sdgs uk firm feel pressure become sustainable competitor gov regulator next five year,HSBC,0.135,Positive,"{'neg': 0.069, 'neu': 0.717, 'pos': 0.215, 'compound': 0.5719}",Positive
1554,1230172577391349761,2020-02-19 16:49:32+00:00,long anticipated film regarding csr socialvalue corporate support dudley huge thanks support contribution business help email trusteescouk,HSBC,0.1375,Positive,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9062}",Positive
1555,1228963472748240897,2020-02-16 08:44:59+00:00,feel way experienced unhelpful staff green park branch london,HSBC,0.30000000000000004,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1556,1226950837941014533,2020-02-10 19:27:30+00:00,new term rcds keep pace turkey france germany balkan simon well uk future prosperity stratex,HSBC,0.06818181818181818,Positive,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2732}",Positive
1557,1225547766010712064,2020-02-06 22:32:11+00:00,look google map shirley solihull hsbc rotate camera round see went post code roughly b hint hint theyre coloured green,HSBC,-0.16666666666666666,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1558,1224347784301641731,2020-02-03 15:03:53+00:00,uat wasted hour life going one branch hackney central bethnal green trying pay foreign currency service suck,HSBC,-0.13125,Negative,"{'neg': 0.349, 'neu': 0.651, 'pos': 0.0, 'compound': -0.7579}",Negative
1559,1224325652460994560,2020-02-03 13:35:57+00:00,sustainable fleet management vehicletogridsystems according eflex use renewable energy sky carbon neutral since carbon positive zero carbon gt lt thinking face,HSBC,0.22727272727272727,Positive,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.7783}",Positive
1560,1222928815007072261,2020-01-30 17:05:25+00:00,greatly looking forward event tonight business priority cop uk netzero agenda big year ahead global domestic climate agenda,HSBC,0.2,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1561,1222348250880987137,2020-01-29 02:38:27+00:00,secure device battery come press green button get replaced live overseas tq,HSBC,0.11212121212121212,Positive,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",Positive
1562,1219612854900461571,2020-01-21 13:28:58+00:00,find astonishing day age online banking system cannot produce certificate tax year enable speedy tax return produced instead wait b posted environmentally sustainable efficient customer,HSBC,0.5,Positive,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.4215}",Positive
1563,1218239551308750853,2020-01-17 18:31:57+00:00,ask bad client change cheaper outsource like poland eastern block amp india gov giving green light triple death grip contractor loancharge ir brext stoptheoffpayrolltax,HSBC,-0.16666666666666663,Negative,"{'neg': 0.301, 'neu': 0.556, 'pos': 0.143, 'compound': -0.7506}",Negative
1564,1217834873311977474,2020-01-16 15:43:54+00:00,recent thelive roundtable event offered list five action university take speed progress becoming carbon neutral sponsored,HSBC,0.18333333333333335,Positive,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",Positive
1565,1217763522412732416,2020-01-16 11:00:23+00:00,slightly smiling face pleasure going clock tower chatting staff depth charity happy branch chosen support u several way foreseeable month handshake leicester leicestercity charity csr support,HSBC,0.21111111111111114,Positive,"{'neg': 0.0, 'neu': 0.477, 'pos': 0.523, 'compound': 0.963}",Positive
1566,1215211657829416961,2020-01-09 10:00:11+00:00,hsbc one world largest funders fossil fuel climate chaos bank hsbc despoil childrens future interest rate interest,HSBC,0.0,Neutral,"{'neg': 0.156, 'neu': 0.591, 'pos': 0.253, 'compound': 0.3182}",Positive
1567,1215210888011173888,2020-01-09 09:57:07+00:00,solent highlight strength region independent company sponsored networking economy brexit climate business global,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.6808}",Positive
1568,1214552634838986757,2020-01-07 14:21:28+00:00,sustainable start decade telfordbased eurofilms extrusion ltd invests innovative new technology reduce environmental footprint following equipment finance deal hsbc uk,HSBC,0.21212121212121213,Positive,"{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.4404}",Positive
1569,1212554829962383361,2020-01-02 02:02:54+00:00,need wake cut greenwash get fossilfuels avoid valueless asset make bigshift renewables,HSBC,0.0,Neutral,"{'neg': 0.403, 'neu': 0.455, 'pos': 0.142, 'compound': -0.5574}",Negative
1570,1211428736324771840,2019-12-29 23:28:12+00:00,face tear joy know sorry didnt stand bright green jersey zany face,HSBC,0.2,Positive,"{'neg': 0.225, 'neu': 0.545, 'pos': 0.23, 'compound': 0.2718}",Positive
1571,1206859051830849537,2019-12-17 08:49:54+00:00,welcome endeavour support homeless people piloting new bank account fixed abode another example business bishopsgate leading innovation find sustainable solution fallen hard time,HSBC,0.1861742424242424,Positive,"{'neg': 0.124, 'neu': 0.54, 'pos': 0.337, 'compound': 0.7717}",Positive
1572,1205812597955682305,2019-12-14 11:31:40+00:00,huge thanks climbed snowdon cycled marathon fundraised branch fancy dress walk across blackcountry sycamore adventure raised whopping adventure playground absolutely amazing effort really help socialvalue csr,HSBC,0.35000000000000003,Positive,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.9421}",Positive
1573,1205149628255162369,2019-12-12 15:37:16+00:00,embarrassing adjacent location today togetherwethrive pollutionemergency fossilfuels climateemergency time cut greenwash get serious bigshift renewables,HSBC,-0.3333333333333333,Negative,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.7783}",Negative
1574,1205067862907506689,2019-12-12 10:12:22+00:00,csr initiative year even decade cant believe isnt every newspaper fantastic,HSBC,0.4,Positive,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.4449}",Negative
1575,1204439438899761153,2019-12-10 16:35:14+00:00,greenpeace finger four uk bank bn coal support renewables renewableenergy solar wind hydro energystorage battery climatepolitics floatingwind windpower,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",Positive
1576,1204207154854596608,2019-12-10 01:12:13+00:00,hmm may like pay attention make bigshift fossilfuels toxicassets get worse time ditch coal stop greenwashing wearenotanisland,HSBC,-0.4,Negative,"{'neg': 0.358, 'neu': 0.531, 'pos': 0.111, 'compound': -0.5574}",Negative
1577,1203408004126793730,2019-12-07 20:16:41+00:00,threatening humanity bn funding dying coal industry bank also engaged greenwashing copmadrid,HSBC,0.0,Neutral,"{'neg': 0.291, 'neu': 0.545, 'pos': 0.164, 'compound': -0.2732}",Negative
1578,1203023661680209921,2019-12-06 18:49:26+00:00,hey church leaderswe called love neighbour unbeknown u bank investment may moving u closer climate breakdown death millionsspread word,HSBC,0.5,Positive,"{'neg': 0.155, 'neu': 0.677, 'pos': 0.167, 'compound': 0.0772}",Positive
1579,1202657828126765056,2019-12-05 18:35:45+00:00,house fire financing dirty coal power cop generalelection,HSBC,-0.6,Negative,"{'neg': 0.469, 'neu': 0.531, 'pos': 0.0, 'compound': -0.6486}",Negative
1580,1202599037335146497,2019-12-05 14:42:08+00:00,shame funding coal development instead renewables,HSBC,0.0,Neutral,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}",Negative
1581,1202573568728608768,2019-12-05 13:00:56+00:00,new data major uk bank threatening humanity supporting global coalindustry almost bn ignoring effort tackle climatechange prohibited prohibited prohibited gtgt,HSBC,0.11221590909090909,Positive,"{'neg': 0.234, 'neu': 0.654, 'pos': 0.112, 'compound': -0.4914}",Negative
1582,1202539015028781056,2019-12-05 10:43:37+00:00,coal industry deathbed kept alive desperate dirty funding bank amp,HSBC,-0.3666666666666667,Negative,"{'neg': 0.351, 'neu': 0.473, 'pos': 0.176, 'compound': -0.3818}",Negative
1583,1202537591582670848,2019-12-05 10:37:58+00:00,like threatening existence continued funding fossil fuel industry please make new year resolution switch ethical banking provider already,HSBC,0.16818181818181818,Positive,"{'neg': 0.133, 'neu': 0.549, 'pos': 0.318, 'compound': 0.5719}",Positive
1584,1202292624922677248,2019-12-04 18:24:33+00:00,great short film made sycamore adventure playground today truly talking csr businesssupport socialvalue cant wait see finished piece,HSBC,0.4,Positive,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.8519}",Positive
1585,1201938764249128960,2019-12-03 18:58:26+00:00,still send paper statement constant basis sustainable,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1586,1201922096609271809,2019-12-03 17:52:13+00:00,huge shout provided ft free shout amblecote donated beautiful giant decoration looking forward filming tomorrow socialvalue csr,HSBC,0.4125,Positive,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.8591}",Positive
1587,1201447114989088769,2019-12-02 10:24:48+00:00,customer one subsidiary bank im asking stop funding climate breakdown,HSBC,0.0,Neutral,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",Negative
1588,1198943462596501506,2019-11-25 12:36:11+00:00,could initiate interbank trfr using physical online banking secure key token may instruction trfr form said press press yellow green button direct copy complete instruction,HSBC,0.05714285714285715,Positive,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.34}",Positive
1589,1198279249062506497,2019-11-23 16:36:50+00:00,definitely let stay touch selfishly wed love one castle vale birch green pype hayes area asap add agefriendly tyburn project tackling isolation older adult discus,HSBC,0.011111111111111108,Positive,"{'neg': 0.155, 'neu': 0.636, 'pos': 0.209, 'compound': 0.4215}",Positive
1590,1197967473879998464,2019-11-22 19:57:57+00:00,wax lyrical boosting standing profiting murderous saudi regime sale climate genocidal oil share extinctionrebellion,HSBC,0.0,Neutral,"{'neg': 0.196, 'neu': 0.467, 'pos': 0.336, 'compound': 0.25}",Positive
1591,1197507195031687169,2019-11-21 13:28:58+00:00,need help encourage organisation register vote politicallyneutral voter registration campaign amp concerned climate find info itsourtime amp help,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.8271}",Positive
1592,1197253076907749376,2019-11-20 20:39:12+00:00,asian company must wake toclimate change also arranging finance port bangladesh would import million tonne coal coalfired power station need wake thinking face,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1593,1197110879763881984,2019-11-20 11:14:09+00:00,australian know mean sure great refugee climate change international diplomacy,HSBC,0.1975,Positive,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7506}",Positive
1594,1196752103701647360,2019-11-19 11:28:30+00:00,standardised metric rebecca self chief financial officer sustainable finance climaterisk,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1595,1196380267419553792,2019-11-18 10:50:58+00:00,turn hsbc eager work corporate social responsibility humanitarian work csr antielabhk,HSBC,0.016666666666666666,Positive,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",Positive
1596,1196324070419128321,2019-11-18 07:07:39+00:00,promoting well would csr team would respond closure cofunding account help facing serious humaniterian crisis humanityfirst csr,HSBC,-0.3333333333333333,Negative,"{'neg': 0.219, 'neu': 0.486, 'pos': 0.296, 'compound': 0.2263}",Positive
1597,1193823982694350848,2019-11-11 09:33:12+00:00,today closed account made switch company hasnt invested fracking fossilfuels amp climatebreakdown urge people research bank climate policy see money going blockthebanks fossilbanksnothanks,HSBC,-0.1,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1598,1192474295374663680,2019-11-07 16:10:01+00:00,inspiring stuff perfect example effective partnership working bring increase level sustainable active travel teammodeshift modeshiftconvention,HSBC,0.4916666666666667,Positive,"{'neg': 0.0, 'neu': 0.407, 'pos': 0.593, 'compound': 0.9274}",Positive
1599,1192470994801307648,2019-11-07 15:56:54+00:00,luke harper stage presenting approach promoting sustainable active travel,HSBC,-0.13333333333333333,Negative,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}",Positive
1600,1192012121632051200,2019-11-06 09:33:30+00:00,great see many fellow friend today climate conference birmingham supported organised david middleton frsa speaker amp,HSBC,0.65,Positive,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.8625}",Positive
1601,1191681748867915776,2019-11-05 11:40:43+00:00,zoe knight zk ben carr bc andrew howard ah discussing green challenge banking finance ukfgreen,HSBC,-0.2,Negative,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.0772}",Positive
1602,1191655260928053248,2019-11-05 09:55:28+00:00,customer sustainable help natasha plowman key takeaway recent event trending,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",Positive
1603,1191330333314179073,2019-11-04 12:24:19+00:00,people everywhere taking action bank funding climate ecological breakdown recently took action street coventry saturday others clapping hand clapping hand clapping hand,HSBC,0.15,Positive,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.8625}",Positive
1604,1189650765020901376,2019-10-30 21:10:19+00:00,climate destroyer billion debt bank keeping gencidal corporation afloat extinctionrebellion,HSBC,0.0,Neutral,"{'neg': 0.407, 'neu': 0.593, 'pos': 0.0, 'compound': -0.6705}",Negative
1605,1187331753804992512,2019-10-24 11:35:24+00:00,climaterisk green finance regulatory summit also hear,HSBC,-0.2,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1606,1187330001965932546,2019-10-24 11:28:26+00:00,climaterisk green finance regulatory summit also hear,HSBC,-0.2,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1607,1187131400195063815,2019-10-23 22:19:16+00:00,let correct met police squandered million protecting climate genocide profiteer extinctionrebellion britain global earth protector,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.886, 'pos': 0.114, 'compound': 0.2023}",Positive
1608,1186357181974765569,2019-10-21 19:02:48+00:00,climatechange tell story people see say british uk climate activist networking dinner bnefsummit climatecrisis fridaysforfuture,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1609,1186304639123234816,2019-10-21 15:34:01+00:00,climatefinance also hear,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1610,1185671464881741828,2019-10-19 21:38:00+00:00,deposit cheque facility app useless tell move soon move upon light going green shot acceptable say cannot get full frame terrible hassle branch doesnt open saturday,HSBC,-0.15833333333333333,Negative,"{'neg': 0.189, 'neu': 0.737, 'pos': 0.074, 'compound': -0.5574}",Negative
1611,1184469040665780231,2019-10-16 14:00:00+00:00,championing sustainable travel luke harper hsbc uk discus partnership british cycling inspire million people ride bike look forward hearing great endeavour modeshift annual convention,HSBC,0.4,Positive,"{'neg': 0.0, 'neu': 0.665, 'pos': 0.335, 'compound': 0.891}",Positive
1612,1183858074836180993,2019-10-14 21:32:14+00:00,great going arrest head trashing kid future really look kid eye amp admit arresting seeking protect kid climate devastation extinctionrebellion,HSBC,0.2375,Positive,"{'neg': 0.181, 'neu': 0.523, 'pos': 0.296, 'compound': 0.5106}",Positive
1613,1183706282768916480,2019-10-14 11:29:04+00:00,city london global climate genocide crime scene investing billion fossil fuel destruction uk govt cressida dick arrest extinctionrebellion protector join u week xx,HSBC,-0.025,Negative,"{'neg': 0.39, 'neu': 0.544, 'pos': 0.066, 'compound': -0.8934}",Negative
1614,1182034438013759488,2019-10-09 20:45:45+00:00,unbelievable comment mailonline assuming theyve actually read article whats worse theyve monitored publishing vile unbalanced view usually green arrowd something wrong shitrag,HSBC,-0.27,Negative,"{'neg': 0.342, 'neu': 0.598, 'pos': 0.06, 'compound': -0.8591}",Negative
1615,1181564608953425920,2019-10-08 13:38:49+00:00,accelerating green finance financial sector play part extent responsibility f sector,HSBC,-0.1,Negative,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}",Positive
1616,1179839704381956096,2019-10-03 19:24:40+00:00,geographer economist making wateraidpresents discus challenge climate change pose food production sector thanks opportunity,HSBC,0.2,Positive,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.7184}",Positive
1617,1179385809679654912,2019-10-02 13:21:03+00:00,new speaker announced join excellent line free conference michaela wright chris crean kate cooper kamran shezed full detail book place climatechangebirmingham,HSBC,0.47159090909090906,Positive,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8481}",Positive
1618,1179030063897104390,2019-10-01 13:47:27+00:00,accelerate greenfinance join u ethicalfinance amp debate finance address climateemergency climateemergencydebate sustainablefinance,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296}",Positive
1619,1178327074672693250,2019-09-29 15:14:01+00:00,hsbc funding climate change,HSBC,0.0,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
1620,1178176359606181888,2019-09-29 05:15:08+00:00,digital green bond proof concept entire bond market digitization,HSBC,-0.06666666666666667,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
